id:ID(Point),lat,lon
"36.03021 -93.684191",36.03021 ,-93.684191
"36.03022 -93.603681",36.03022 ,-93.603681
"36.030242 -93.475697",36.030242,-93.475697
"36.030322 -93.604422",36.030322,-93.604422
"36.030339 -93.729858",36.030339,-93.729858
"36.030371 -93.604567",36.030371,-93.604567
"36.030392 -93.731778",36.030392,-93.731778
"36.030398 -93.66093",36.030398, -93.66093
"36.030408 -93.604738",36.030408,-93.604738
"36.030419 -93.53021",36.030419, -93.53021
"36.030419 -93.650819",36.030419,-93.650819
"36.030419 -93.722299",36.030419,-93.722299
"36.03043 -93.722112",36.03043 ,-93.722112
"36.03044 -93.604491",36.03044 ,-93.604491
"36.03044 -93.60491",36.03044 , -93.60491
"36.03044 -93.722487",36.03044 ,-93.722487
"36.030451 -93.47574",36.030451, -93.47574
"36.030462 -93.500137",36.030462,-93.500137
"36.030462 -93.603708",36.030462,-93.603708
"36.030462 -93.721951",36.030462,-93.721951
"36.030478 -93.475568",36.030478,-93.475568
"36.03051 -93.654547",36.03051 ,-93.654547
"36.030521 -93.72186",36.030521, -93.72186
"36.030532 -93.652707",36.030532,-93.652707
"36.030542 -93.604288",36.030542,-93.604288
"36.030542 -93.607898",36.030542,-93.607898
"36.030548 -93.474431",36.030548,-93.474431
"36.030558 -93.6529",36.030558,8 -93.6529
"36.063271 -93.703921",36.063271,-93.703921
"36.063292 -93.444197",36.063292,-93.444197
"36.063351 -93.52645",36.063351, -93.52645
"36.063378 -93.444187",36.063378,-93.444187
"36.063378 -93.707617",36.063378,-93.707617
"36.063389 -93.4895",36.063389,9 -93.4895
"36.063389 -93.505287",36.063389,-93.505287
"36.063517 -93.712359",36.063517,-93.712359
"36.06355 -93.757731",36.06355 ,-93.757731
"36.06356 -93.568877",36.06356 ,-93.568877
"36.06356 -93.653361",36.06356 ,-93.653361
"36.063587 -93.712681",36.063587,-93.712681
"36.063609 -93.444288",36.063609,-93.444288
"36.06363 -93.444428",36.06363 ,-93.444428
"36.06363 -93.529551",36.06363 ,-93.529551
"36.063652 -93.526927",36.063652,-93.526927
"36.063662 -93.44453",36.063662, -93.44453
"36.063689 -93.712971",36.063689,-93.712971
"36.0637 -93.489478",36.0637 -,-93.489478
"36.063711 -93.527287",36.063711,-93.527287
"36.063737 -93.53241",36.063737, -93.53241
"36.063759 -93.532657",36.063759,-93.532657
"36.063791 -93.44431",36.063791, -93.44431
"36.063791 -93.713137",36.063791,-93.713137
"36.063802 -93.532968",36.063802,-93.532968
"36.063829 -93.533161",36.063829,-93.533161
"36.063829 -93.707628",36.063829,-93.707628
"36.063839 -93.52755",36.063839, -93.52755
"36.06385 -93.44438",36.06385 , -93.44438
"36.06385 -93.489441",36.06385 ,-93.489441
"36.063871 -93.778937",36.063871,-93.778937
"36.063888 -93.53344",36.063888, -93.53344
"36.06392 -93.728088",36.06392 ,-93.728088
"36.06393 -93.527657",36.06393 ,-93.527657
"36.063941 -93.503769",36.063941,-93.503769
"36.063952 -93.6239",36.063952,2 -93.6239
"36.063957 -93.713357",36.063957,-93.713357
"36.063968 -93.569279",36.063968,-93.569279
"36.063979 -93.653908",36.063979,-93.653908
"36.064011 -93.757447",36.064011,-93.757447
"36.064032 -93.527678",36.064032,-93.527678
"36.064049 -93.444299",36.064049,-93.444299
"36.06407 -93.519262",36.06407 ,-93.519262
"36.064091 -93.707647",36.064091,-93.707647
"36.064108 -93.527657",36.064108,-93.527657
"36.064108 -93.546497",36.064108,-93.546497
"36.064129 -93.503501",36.064129,-93.503501
"36.064172 -93.624731",36.064172,-93.624731
"36.064177 -93.713518",36.064177,-93.713518
"36.064209 -93.444267",36.064209,-93.444267
"36.064258 -93.534657",36.064258,-93.534657
"36.064311 -93.546642",36.064311,-93.546642
"36.064311 -93.569478",36.064311,-93.569478
"36.064311 -93.624941",36.064311,-93.624941
"36.06436 -93.518629",36.06436 ,-93.518629
"36.064381 -93.744149",36.064381,-93.744149
"36.064397 -93.71362",36.064397, -93.71362
"36.064462 -93.65525",36.064462, -93.65525
"36.064472 -93.535317",36.064472,-93.535317
"36.064487 -93.736772",36.064487,-93.736772
"36.064542 -93.546711",36.064542,-93.546711
"36.064558 -93.535569",36.064558,-93.535569
"36.064612 -93.444337",36.064612,-93.444337
"36.064612 -93.51835",36.064612, -93.51835
"36.064622 -93.527179",36.064622,-93.527179
"36.064639 -93.69704",36.064639, -93.69704
"36.064649 -93.656038",36.064649,-93.656038
"36.064692 -93.75683",36.064692, -93.75683
"36.06473 -93.779141",36.06473 ,-93.779141
"36.064741 -93.505518",36.064741,-93.505518
"36.064751 -93.535988",36.064751,-93.535988
"36.064778 -93.66299",36.064778, -93.66299
"36.064787 -93.54675",36.064787, -93.54675
"36.06481 -93.527008",36.06481 ,-93.527008
"36.064859 -93.501629",36.064859,-93.501629
"36.064869 -93.736429",36.064869,-93.736429
"36.064912 -93.779259",36.064912,-93.779259
"36.064939 -93.514922",36.064939,-93.514922
"36.06495 -93.656811",36.06495 ,-93.656811
"36.06496 -93.71369",36.06496 , -93.71369
"36.064982 -93.696599",36.064982,-93.696599
"36.064998 -93.536449",36.064998,-93.536449
"36.065043 -93.713695",36.065043,-93.713695
"36.065062 -93.52682",36.065062, -93.52682
"36.065078 -93.459609",36.065078,-93.459609
"36.065132 -93.77979",36.065132, -93.77979
"36.065159 -93.514922",36.065159,-93.514922
"36.065159 -93.784988",36.065159,-93.784988
"36.06517 -93.569478",36.06517 ,-93.569478
"36.065171 -93.781562",36.065171,-93.781562
"36.06518 -93.516719",36.06518 ,-93.516719
"36.065229 -93.78421",36.065229, -93.78421
"36.065261 -93.65732",36.065261, -93.65732
"36.065282 -93.736091",36.065282,-93.736091
"36.065295 -93.528809",36.065295,-93.528809
"36.06532 -93.658248",36.06532 ,-93.658248
"36.065331 -93.459609",36.065331,-93.459609
"36.065341 -93.655577",36.065341,-93.655577
"36.065341 -93.657819",36.065341,-93.657819
"36.065357 -93.656081",36.065357,-93.656081
"36.065368 -93.529078",36.065368,-93.529078
"36.065368 -93.569349",36.065368,-93.569349
"36.065379 -93.546867",36.065379,-93.546867
"36.0654 -93.505877",36.0654 -,-93.505877
"36.065422 -93.516338",36.065422,-93.516338
"36.065481 -93.537281",36.065481,-93.537281
"36.065481 -93.656988",36.065481,-93.656988
"36.065502 -93.656591",36.065502,-93.656591
"36.06554 -93.444567",36.06554 ,-93.444567
"36.06554 -93.755908",36.06554 ,-93.755908
"36.065551 -93.569338",36.065551,-93.569338
"36.065561 -93.65768",36.065561, -93.65768
"36.065572 -93.50017",36.065572, -93.50017
"36.06562 -93.657519",36.06562 ,-93.657519
"36.065679 -93.625391",36.065679,-93.625391
"36.06569 -93.661462",36.06569 ,-93.661462
"36.065701 -93.569451",36.065701,-93.569451
"36.065742 -93.537653",36.065742,-93.537653
"36.065749 -93.459459",36.065749,-93.459459
"36.06576 -93.526718",36.06576 ,-93.526718
"36.06576 -93.537678",36.06576 ,-93.537678
"36.06577 -93.654429",36.06577 ,-93.654429
"36.065792 -93.662851",36.065792,-93.662851
"36.065931 -93.707687",36.065931,-93.707687
"36.066012 -93.752287",36.066012,-93.752287
"36.066012 -93.752458",36.066012,-93.752458
"36.066071 -93.75219",36.066071, -93.75219
"36.066082 -93.499848",36.066082,-93.499848
"36.066082 -93.569408",36.066082,-93.569408
"36.066092 -93.654139",36.066092,-93.654139
"36.0661 -93.488207",36.0661 -,-93.488207
"36.066151 -93.754341",36.066151,-93.754341
"36.066221 -93.753451",36.066221,-93.753451
"36.066237 -93.752131",36.066237,-93.752131
"36.066248 -93.78944",36.066248, -93.78944
"36.066302 -93.662481",36.066302,-93.662481
"36.066318 -93.547398",36.066318,-93.547398
"36.066339 -93.515077",36.066339,-93.515077
"36.06635 -93.568818",36.06635 ,-93.568818
"36.066371 -93.538429",36.066371,-93.538429
"36.066371 -93.695188",36.066371,-93.695188
"36.066409 -93.662797",36.066409,-93.662797
"36.066441 -93.45962",36.066441, -93.45962
"36.066441 -93.515469",36.066441,-93.515469
"36.066452 -93.654128",36.066452,-93.654128
"36.066462 -93.507149",36.066462,-93.507149
"36.066489 -93.547521",36.066489,-93.547521
"36.066489 -93.735297",36.066489,-93.735297
"36.0665 -93.510367",36.0665 -,-93.510367
"36.066511 -93.695091",36.066511,-93.695091
"36.066522 -93.538622",36.066522,-93.538622
"36.066548 -93.568818",36.066548,-93.568818
"36.066559 -93.51055",36.066559, -93.51055
"36.066591 -93.509917",36.066591,-93.509917
"36.066607 -93.663361",36.066607,-93.663361
"36.06664 -93.713791",36.06664 ,-93.713791
"36.066661 -93.695021",36.066661,-93.695021
"36.066672 -93.445029",36.066672,-93.445029
"36.066682 -93.707338",36.066682,-93.707338
"36.066699 -93.594991",36.066699,-93.594991
"36.06672 -93.459797",36.06672 ,-93.459797
"36.06672 -93.653989",36.06672 ,-93.653989
"36.06672 -93.729708",36.06672 ,-93.729708
"36.06672 -93.790068",36.06672 ,-93.790068
"36.066758 -93.569371",36.066758,-93.569371
"36.066811 -93.707177",36.066811,-93.707177
"36.066827 -93.706609",36.066827,-93.706609
"36.066859 -93.445077",36.066859,-93.445077
"36.06687 -93.511177",36.06687 ,-93.511177
"36.06687 -93.570529",36.06687 ,-93.570529
"36.066892 -93.706528",36.066892,-93.706528
"36.066918 -93.50761",36.066918, -93.50761
"36.066918 -93.510839",36.066918,-93.510839
"36.066929 -93.509321",36.066929,-93.509321
"36.066929 -93.625429",36.066929,-93.625429
"36.066951 -93.511231",36.066951,-93.511231
"36.066951 -93.594889",36.066951,-93.594889
"36.066999 -93.790299",36.066999,-93.790299
"36.067031 -93.511097",36.067031,-93.511097
"36.067047 -93.525871",36.067047,-93.525871
"36.067047 -93.538128",36.067047,-93.538128
"36.067047 -93.664036",36.067047,-93.664036
"36.067058 -93.445088",36.067058,-93.445088
"36.067122 -93.71385",36.067122, -93.71385
"36.067149 -93.571457",36.067149,-93.571457
"36.06716 -93.571141",36.06716 ,-93.571141
"36.06716 -93.594701",36.06716 ,-93.594701
"36.067262 -93.59453",36.067262, -93.59453
"36.067262 -93.653447",36.067262,-93.653447
"36.067267 -93.459947",36.067267,-93.459947
"36.067278 -93.729949",36.067278,-93.729949
"36.06731 -93.706619",36.06731 ,-93.706619
"36.067358 -93.509107",36.067358,-93.509107
"36.067358 -93.790529",36.067358,-93.790529
"36.06738 -93.460012",36.06738 ,-93.460012
"36.067412 -93.539748",36.067412,-93.539748
"36.067412 -93.734498",36.067412,-93.734498
"36.067413 -93.751942",36.067413,-93.751942
"36.067428 -93.53756",36.067428, -93.53756
"36.067439 -93.664498",36.067439,-93.664498
"36.067471 -93.460108",36.067471,-93.460108
"36.067482 -93.525897",36.067482,-93.525897
"36.067482 -93.54838",36.067482, -93.54838
"36.067492 -93.57186",36.067492, -93.57186
"36.067519 -93.713931",36.067519,-93.713931
"36.067541 -93.539958",36.067541,-93.539958
"36.067562 -93.59468",36.067562, -93.59468
"36.067562 -93.653367",36.067562,-93.653367
"36.067578 -93.59387",36.067578, -93.59387
"36.067578 -93.594047",36.067578,-93.594047
"36.06761 -93.734267",36.06761 ,-93.734267
"36.067621 -93.537307",36.067621,-93.537307
"36.067632 -93.550488",36.067632,-93.550488
"36.067632 -93.595131",36.067632,-93.595131
"36.067632 -93.730008",36.067632,-93.730008
"36.067637 -93.550638",36.067637,-93.550638
"36.067659 -93.445077",36.067659,-93.445077
"36.067659 -93.731456",36.067659,-93.731456
"36.067698 -93.732863",36.067698,-93.732863
"36.067702 -93.550788",36.067702,-93.550788
"36.067702 -93.733978",36.067702,-93.733978
"36.067704 -93.733866",36.067704,-93.733866
"36.067712 -93.593521",36.067712,-93.593521
"36.067712 -93.733388",36.067712,-93.733388
"36.067726 -93.445073",36.067726,-93.445073
"36.067728 -93.743999",36.067728,-93.743999
"36.067761 -93.664841",36.067761,-93.664841
"36.067782 -93.73003",36.067782, -93.73003
"36.067809 -93.537329",36.067809,-93.537329
"36.067841 -93.444567",36.067841,-93.444567
"36.067841 -93.508147",36.067841,-93.508147
"36.03058 -93.539931",36.03058 ,-93.539931
"36.030591 -93.441751",36.030591,-93.441751
"36.030601 -93.722959",36.030601,-93.722959
"36.030628 -93.655689",36.030628,-93.655689
"36.03065 -93.607388",36.03065 ,-93.607388
"36.030671 -93.606648",36.030671,-93.606648
"36.030682 -93.607131",36.030682,-93.607131
"36.030682 -93.698878",36.030682,-93.698878
"36.030682 -93.731988",36.030682,-93.731988
"36.030687 -93.606879",36.030687,-93.606879
"36.030687 -93.683767",36.030687,-93.683767
"36.030698 -93.698798",36.030698,-93.698798
"36.03073 -93.603778",36.03073 ,-93.603778
"36.030741 -93.67955",36.030741, -93.67955
"36.030741 -93.698771",36.030741,-93.698771
"36.030752 -93.6557",36.030752,2 -93.6557
"36.030753 -93.679607",36.030753,-93.679607
"36.030762 -93.475429",36.030762,-93.475429
"36.030762 -93.699651",36.030762,-93.699651
"36.030778 -93.687157",36.030778,-93.687157
"36.030789 -93.489757",36.030789,-93.489757
"36.030789 -93.699817",36.030789,-93.699817
"36.030821 -93.603515",36.030821,-93.603515
"36.030848 -93.73254",36.030848, -93.73254
"36.030859 -93.680119",36.030859,-93.680119
"36.030868 -93.704089",36.030868,-93.704089
"36.03087 -93.654338",36.03087 ,-93.654338
"36.030902 -93.680891",36.030902,-93.680891
"36.030939 -93.721307",36.030939,-93.721307
"36.030961 -93.65533",36.030961, -93.65533
"36.030961 -93.655577",36.030961,-93.655577
"36.030972 -93.732647",36.030972,-93.732647
"36.030982 -93.655078",36.030982,-93.655078
"36.030982 -93.655781",36.030982,-93.655781
"36.030998 -93.654177",36.030998,-93.654177
"36.030998 -93.654837",36.030998,-93.654837
"36.031009 -93.49017",36.031009, -93.49017
"36.03102 -93.654348",36.03102 ,-93.654348
"36.03102 -93.656001",36.03102 ,-93.656001
"36.031057 -93.681337",36.031057,-93.681337
"36.031068 -93.72857",36.031068, -93.72857
"36.031079 -93.718748",36.031079,-93.718748
"36.031122 -93.656451",36.031122,-93.656451
"36.031122 -93.71856",36.031122, -93.71856
"36.031138 -93.52976",36.031138, -93.52976
"36.031149 -93.728377",36.031149,-93.728377
"36.031159 -93.723582",36.031159,-93.723582
"36.031181 -93.682919",36.031181,-93.682919
"36.031191 -93.510587",36.031191,-93.510587
"36.031191 -93.718448",36.031191,-93.718448
"36.031208 -93.72378",36.031208, -93.72378
"36.03124 -93.661397",36.03124 ,-93.661397
"36.031261 -93.568217",36.031261,-93.568217
"36.031277 -93.71502",36.031277, -93.71502
"36.031288 -93.539641",36.031288,-93.539641
"36.031288 -93.714532",36.031288,-93.714532
"36.031299 -93.727508",36.031299,-93.727508
"36.031309 -93.490347",36.031309,-93.490347
"36.031309 -93.603907",36.031309,-93.603907
"36.031309 -93.65511",36.031309, -93.65511
"36.031331 -93.726897",36.031331,-93.726897
"36.031342 -93.54669",36.031342, -93.54669
"36.031352 -93.714371",36.031352,-93.714371
"36.031358 -93.500068",36.031358,-93.500068
"36.031379 -93.601847",36.031379,-93.601847
"36.031427 -93.510797",36.031427,-93.510797
"36.031427 -93.73232",36.031427, -93.73232
"36.031438 -93.600817",36.031438,-93.600817
"36.031449 -93.657658",36.031449,-93.657658
"36.03146 -93.475279",36.03146 ,-93.475279
"36.03146 -93.715889",36.03146 ,-93.715889
"36.031472 -93.441769",36.031472,-93.441769
"36.031481 -93.758981",36.031481,-93.758981
"36.03154 -93.54566",36.03154 , -93.54566
"36.031562 -93.600431",36.031562,-93.600431
"36.031572 -93.54632",36.031572, -93.54632
"36.031599 -93.441767",36.031599,-93.441767
"36.031599 -93.672759",36.031599,-93.672759
"36.031642 -93.603907",36.031642,-93.603907
"36.031642 -93.732229",36.031642,-93.732229
"36.031647 -93.758928",36.031647,-93.758928
"36.031658 -93.475461",36.031658,-93.475461
"36.031658 -93.65842",36.031658, -93.65842
"36.03168 -93.698439",36.03168 ,-93.698439
"36.031717 -93.68242",36.031717, -93.68242
"36.031728 -93.44328",36.031728, -93.44328
"36.031728 -93.600189",36.031728,-93.600189
"36.031728 -93.682077",36.031728,-93.682077
"36.031739 -93.545097",36.031739,-93.545097
"36.031749 -93.441848",36.031749,-93.441848
"36.03176 -93.65872",36.03176 , -93.65872
"36.03176 -93.672829",36.03176 ,-93.672829
"36.031782 -93.682297",36.031782,-93.682297
"36.031792 -93.732218",36.031792,-93.732218
"36.031819 -93.661311",36.031819,-93.661311
"36.03183 -93.441987",36.03183 ,-93.441987
"36.031862 -93.4424",36.031862,2 -93.4424
"36.031862 -93.475638",36.031862,-93.475638
"36.031867 -93.49068",36.031867, -93.49068
"36.03191 -93.717927",36.03191 ,-93.717927
"36.031921 -93.698379",36.031921,-93.698379
"36.031932 -93.529379",36.031932,-93.529379
"36.031932 -93.65526",36.031932, -93.65526
"36.031959 -93.444079",36.031959,-93.444079
"36.03198 -93.475762",36.03198 ,-93.475762
"36.031991 -93.71362",36.031991, -93.71362
"36.032001 -93.717842",36.032001,-93.717842
"36.032012 -93.51085",36.032012, -93.51085
"36.032012 -93.703921",36.032012,-93.703921
"36.032018 -93.717139",36.032018,-93.717139
"36.03205 -93.539539",36.03205 ,-93.539539
"36.03205 -93.717707",36.03205 ,-93.717707
"36.032098 -93.473702",36.032098,-93.473702
"36.032098 -93.511279",36.032098,-93.511279
"36.032119 -93.510341",36.032119,-93.510341
"36.032119 -93.698358",36.032119,-93.698358
"36.032162 -93.475912",36.032162,-93.475912
"36.032178 -93.50084",36.032178, -93.50084
"36.032211 -93.511628",36.032211,-93.511628
"36.032248 -93.474817",36.032248,-93.474817
"36.032302 -93.659799",36.032302,-93.659799
"36.032329 -93.47604",36.032329, -93.47604
"36.032329 -93.568121",36.032329,-93.568121
"36.03235 -93.73232",36.03235 , -93.73232
"36.032388 -93.655448",36.032388,-93.655448
"36.032398 -93.759019",36.032398,-93.759019
"36.032441 -93.660147",36.032441,-93.660147
"36.032452 -93.661327",36.032452,-93.661327
"36.032479 -93.71289",36.032479, -93.71289
"36.032527 -93.475778",36.032527,-93.475778
"36.032527 -93.476169",36.032527,-93.476169
"36.032549 -93.509488",36.032549,-93.509488
"36.03257 -93.660539",36.03257 ,-93.660539
"36.032602 -93.66144",36.032602, -93.66144
"36.032651 -93.47302",36.032651, -93.47302
"36.032677 -93.67417",36.032677, -93.67417
"36.032688 -93.660238",36.032688,-93.660238
"36.03272 -93.661719",36.03272 ,-93.661719
"36.032779 -93.444728",36.032779,-93.444728
"36.032811 -93.758981",36.032811,-93.758981
"36.032828 -93.512481",36.032828,-93.512481
"36.032871 -93.71201",36.032871, -93.71201
"36.032919 -93.661778",36.032919,-93.661778
"36.03293 -93.528918",36.03293 ,-93.528918
"36.032951 -93.661869",36.032951,-93.661869
"36.032999 -93.476389",36.032999,-93.476389
"36.033031 -93.512717",36.033031,-93.512717
"36.033031 -93.68713",36.033031, -93.68713
"36.033069 -93.508549",36.033069,-93.508549
"36.03309 -93.50879",36.03309 , -93.50879
"36.033112 -93.674508",36.033112,-93.674508
"36.033117 -93.528821",36.033117,-93.528821
"36.033117 -93.655099",36.033117,-93.655099
"36.033117 -93.687168",36.033117,-93.687168
"36.033117 -93.733018",36.033117,-93.733018
"36.033128 -93.662717",36.033128,-93.662717
"36.033192 -93.476459",36.033192,-93.476459
"36.033192 -93.687388",36.033192,-93.687388
"36.033198 -93.512851",36.033198,-93.512851
"36.033219 -93.673698",36.033219,-93.673698
"36.033219 -93.673918",36.033219,-93.673918
"36.033249 -93.688811",36.033249,-93.688811
"36.033251 -93.674138",36.033251,-93.674138
"36.033267 -93.476491",36.033267,-93.476491
"36.033289 -93.691347",36.033289,-93.691347
"36.0333 -93.598977",36.0333 -,-93.598977
"36.03331 -93.672759",36.03331 ,-93.672759
"36.03331 -93.674342",36.03331 ,-93.674342
"36.033332 -93.758831",36.033332,-93.758831
"36.03338 -93.674529",36.03338 ,-93.674529
"36.033418 -93.66468",36.033418, -93.66468
"36.033428 -93.512991",36.033428,-93.512991
"36.033428 -93.660898",36.033428,-93.660898
"36.033455 -93.65508",36.033455, -93.65508
"36.033461 -93.674712",36.033461,-93.674712
"36.033461 -93.691631",36.033461,-93.691631
